step,layer,head,entropy,top16,max_segment_mass,dominant_edge
0,6,15,0.5860423395196661,5.507603645324707,0.7365243575152229,R1->R1
0,6,16,0.42638160284102755,11.408748626708984,0.7996660470962524,P->X
0,6,17,0.6206750428367863,6.680417537689209,0.863681344424977,R1->R1
0,6,18,0.46626627493906336,8.389595031738281,0.7834130525588989,X->X
0,6,19,0.6834499934070332,5.566030502319336,0.7007854686063879,S->S
0,6,20,0.639004864126374,5.99990177154541,0.7857080698013306,P->P
0,6,21,0.8303651139501061,3.2650973796844482,0.6479371190071106,X->X
0,6,22,0.6932570076261771,4.654818534851074,0.9576330745921415,R1->R1
0,6,23,0.4958902732958385,9.151371955871582,0.760198712348938,P->P
0,7,0,0.6214494653957358,5.387810230255127,0.9351288290584788,S->S
0,7,1,0.7685136106655314,3.112653970718384,0.6426212086397058,S->S
0,7,2,0.6941891818719076,4.29003381729126,0.6295890808105469,P->P
0,7,3,0.6989841341373138,7.0391740798950195,0.9181427114150104,R1->R1
0,7,4,0.6174771451509266,7.138760089874268,0.4655904471874237,X->P
0,7,5,0.6005418619171838,6.7542405128479,0.9037132263183594,R1->R1
0,7,6,0.6246956678168454,6.677454471588135,0.8751089572906494,P->P
0,7,7,0.5761605655824344,5.422584533691406,0.6390339346492991,S->S
0,7,8,0.539051204089034,9.620287895202637,0.7832139134407043,P->P
0,7,9,0.5709612252770067,8.479937553405762,0.9520788192749023,P->P
0,7,10,0.6471143187769591,4.359600067138672,0.9281782823450425,R1->R1
0,7,11,0.5782877245221799,5.6529388427734375,0.6717085557825425,R1->R1
0,7,12,0.7997383558360489,3.6060538291931152,0.7027482986450195,P->P
0,7,13,0.43320032333693964,9.064079284667969,0.9885315895080566,P->P
0,7,14,0.7297329520012678,5.690093994140625,0.7087053656578064,P->P
0,7,15,0.7139951840710685,4.715653419494629,0.5802688598632812,S->S
0,7,16,0.5679932915734988,8.34133243560791,0.5478633431827321,R1->P
0,7,17,0.3759058157972724,12.03172492980957,0.9336071014404297,R1->P
0,7,18,0.6081534034764313,7.722976207733154,0.8762214324053597,S->S
0,7,19,0.846591345562559,2.929028034210205,0.5432536005973816,P->P
0,7,20,0.6476293637942075,5.002828598022461,0.7980201384600472,R1->R1
0,7,21,0.6276313985333482,6.3110504150390625,0.7392580509185791,P->P
0,7,22,0.4170724907593045,11.451900482177734,0.728927731513977,X->P
0,7,23,0.5062703908388134,6.9908447265625,0.7901322420905618,R1->X
0,8,0,0.4666792179881234,11.977210998535156,0.6804771423339844,P->P
0,8,1,0.32175323805179973,13.205822944641113,0.9042808413505554,X->P
0,8,2,0.6876665814116266,4.8574676513671875,0.9345483218922335,R1->R1
0,8,3,0.4122095979711461,9.523194313049316,0.9706296324729919,P->P
0,8,4,0.7516871767579976,5.731786727905273,0.5097163705264821,S->S
0,8,5,0.6125283535302408,3.978158473968506,0.7548354653751149,R1->X
0,8,6,0.7548956752879191,3.0846047401428223,0.7611853655646829,S->S
0,8,7,0.37737728397518944,12.747063636779785,0.84894079320571,R1->P
0,8,8,0.6128278835456531,6.88034200668335,0.6128157447366154,R1->R1
0,8,9,0.65594056972277,5.083966255187988,0.6429692997651941,S->S
0,8,10,0.43411826691626393,11.458718299865723,0.7001014947891235,P->P
0,8,11,0.6594016187020474,4.671596527099609,0.7973354563993567,R1->R1
0,8,12,0.5610586653910061,6.985651969909668,0.6008358001708984,P->P
0,8,13,0.6438243587697924,9.57165813446045,0.795163094997406,P->P
0,8,14,0.6157820953030314,8.591676712036133,0.9657131433486938,P->P
0,8,15,0.5099677642049827,9.08206558227539,0.649424721212948,S->S
0,8,16,0.49575338652792433,6.9601945877075195,0.7832169532775879,P->X
0,8,17,0.5481675198471533,8.994665145874023,0.7022161483764648,P->P
0,8,18,0.7669845192807977,3.9026808738708496,0.6276049333460191,S->S
0,8,19,0.6043142711420418,6.740425109863281,0.6583995819091797,S->S
0,8,20,0.6405478410017629,6.545502185821533,0.9189633762135225,S->S
0,8,21,0.7695129915215869,3.4729113578796387,0.5977013111114502,X->X
0,8,22,0.6575848845943343,5.869548797607422,0.8262011023128734,S->S
0,8,23,0.729214965220497,4.7623796463012695,0.5620969884535846,S->S
0,9,0,0.805272084067641,3.5633161067962646,0.5128364562988281,X->X
0,9,1,0.6693873539711624,6.608665466308594,0.6512633562088013,P->P
0,9,2,0.6511574879368082,8.154759407043457,0.6430686712265015,X->P
0,9,3,0.6434358523807101,5.070079803466797,0.5358275245217716,R1->X
0,9,4,0.6168795106577426,6.3606977462768555,0.8453323700848747,S->S
0,9,5,0.6955985958562821,5.3821187019348145,0.4930139429428998,R1->X
0,9,6,0.17647186019473257,15.988780975341797,0.9998264312744141,R1->P
0,9,7,0.661903984447399,7.544663429260254,0.917786486008588,R1->R1
0,9,8,0.8068477576205186,4.198541641235352,0.7630326747894287,P->P
0,9,9,0.6530440626897289,3.5111334323883057,0.7967022166532629,R1->R1
0,9,10,0.4649835610894425,7.815659523010254,0.8243316201602712,R1->X
0,9,11,0.2736645993803796,15.020264625549316,0.9591802709242877,S->P
0,9,12,0.3030693237586528,14.641402244567871,0.940460741519928,P->P
0,9,13,0.6143551030843213,8.658401489257812,0.5893028974533081,P->P
0,9,14,0.6225084121230193,7.58935546875,0.7054632306098938,P->P
0,9,15,0.6943323959278692,4.532131195068359,0.693374514579773,P->P
0,9,16,0.3445732649795512,15.413490295410156,0.9630262711468864,R1->P
0,9,17,0.5212034962668498,7.855405330657959,0.6494547900031594,R1->P
0,9,18,0.42788558810314603,10.011628150939941,0.7275593280792236,P->P
0,9,19,0.43662945999012115,12.84378433227539,0.8835026236141429,S->P
0,9,20,0.17594421218669526,15.891276359558105,0.9947779038373161,R1->P
0,9,21,0.5801266711352713,6.464437961578369,0.6932165622711182,X->X
0,9,22,0.2598205329997054,13.90329360961914,0.9458790947409237,R1->P
0,9,23,0.6658631222901676,6.665472507476807,0.4975879332598518,R1->P
0,10,0,0.6871432098891395,2.8352200984954834,0.8135954912971047,R1->R1
0,10,1,0.658175908526087,7.385036468505859,0.9033599180333755,R1->S
0,10,2,0.8155829188509395,3.8377132415771484,0.907453179359436,P->P
0,10,3,0.3938774012100615,12.519643783569336,0.8800992965698242,S->P
0,10,4,0.27247279558917575,15.985811233520508,0.9994464201085708,R1->P
0,10,5,0.4477695241088508,11.779844284057617,0.786896312938017,R1->P
0,10,6,0.679059789896677,6.934985160827637,0.629624605178833,P->P
0,10,7,0.3311008098449716,14.842727661132812,0.9169180813957664,R1->P
0,10,8,0.6259390764654842,9.185064315795898,0.6803786158561707,P->P
0,10,9,0.5707754412433653,10.86378288269043,0.747043721816119,S->P
0,10,10,0.5009565158696037,12.242103576660156,0.8701484203338623,P->P
0,10,11,0.4452996109979109,11.670263290405273,0.8183141946792603,X->P
0,10,12,0.31415281752029206,14.577485084533691,0.9473887050853056,R1->P
0,10,13,0.7244808764833489,6.232693672180176,0.6628852732041303,S->S
0,10,14,0.47847311197653286,14.091310501098633,0.9010209476246553,S->P
0,10,15,0.6758649577790741,5.405666351318359,0.7550627589225769,P->P
0,10,16,0.6528842975201904,6.032352447509766,0.9182854890823364,P->P
0,10,17,0.6828744832784084,7.409111976623535,0.8021336197853088,P->P
0,10,18,0.29915399266719583,14.353560447692871,0.9683813207289752,S->P
0,10,19,0.48357385989777385,12.210540771484375,0.8269270658493042,P->P
0,10,20,0.5052301964529033,12.734355926513672,0.975344717502594,P->P
0,10,21,0.32474899292084136,13.499763488769531,0.9357843399047852,S->P
0,10,22,0.7595843944300412,6.876309394836426,0.8332975611967199,R1->S
0,10,23,0.42581434228548143,12.772066116333008,0.7975409451652976,S->P
0,11,0,0.494787288766021,6.5838141441345215,0.9732842445373535,P->P
0,11,1,0.7696569957880134,4.174259185791016,0.8179323077201843,P->P
0,11,2,0.5060320224000937,8.086853981018066,0.8705626130104065,P->P
0,11,3,0.5208400447971903,6.960142135620117,0.7416182125315947,S->S
0,11,4,0.2520004463139992,10.875248908996582,0.9670230150222778,X->X
0,11,5,0.4313584331771301,12.544418334960938,0.956254780292511,P->P
0,11,6,0.6268861928727296,6.354897499084473,0.9199442021987018,R1->R1
0,11,7,0.2901916961123858,11.688188552856445,0.9306459426879883,P->P
0,11,8,0.5395512514109564,8.512489318847656,0.9413787126541138,P->P
0,11,9,0.5995492077850265,6.729733467102051,0.932023328893325,S->S
0,11,10,0.40180637403223185,12.2794189453125,0.9846545948701746,R1->R1
0,11,11,0.446075331978117,12.670768737792969,0.8920637965202332,P->P
0,11,12,0.5304870492942341,10.964326858520508,0.871094822883606,P->P
0,11,13,0.32930253257762016,13.61076545715332,0.9527824626249426,S->S
0,11,14,0.6117549275229801,7.413020133972168,0.9486737251281738,P->P
0,11,15,0.10718292091707983,15.098472595214844,0.9723693132400513,X->X
0,11,16,0.23324740643714517,13.72273063659668,0.9686480760574341,P->P
0,11,17,0.6316661734265194,6.843343257904053,0.9263679840985466,S->S
0,11,18,0.46899438613507893,6.765763282775879,0.8314647674560547,P->P
0,11,19,0.4626029066065874,7.342107772827148,0.9490694403648376,P->P
0,11,20,0.5531171424370641,7.122733116149902,0.9138731360435486,P->P
0,11,21,0.6037016781838386,10.097617149353027,0.8868090685676125,S->S
0,11,22,0.6478663005814728,6.273338317871094,0.6061999797821045,P->P
0,11,23,0.6510047944121766,4.0060014724731445,0.9393720065846163,R1->R1
0,12,0,0.6296505870076533,7.847928524017334,0.6133694929235122,S->S
0,12,1,0.6009532365182002,7.940366744995117,0.869623064994812,P->P
0,12,2,0.14920867482894165,12.284684181213379,0.9750562906265259,P->P
0,12,3,0.5741084644092111,5.798093795776367,0.9177071627448586,S->S
0,12,4,0.29509568264687547,10.77945327758789,0.9850007891654968,P->P
0,12,5,0.494796495150997,8.905426025390625,0.9647191762924194,P->P
0,12,6,0.6497083275378716,8.507562637329102,0.8278753757476807,P->P
0,12,7,0.5333713348130084,5.645843505859375,0.5041335225105286,P->R1
0,12,8,0.5635475180788747,5.581719398498535,0.6598379471722771,S->S
0,12,9,0.46654038779157103,10.282855033874512,0.8759902119636536,P->P
0,12,10,0.7147660850731306,5.831027984619141,0.9074798226356506,P->P
0,12,11,0.5257924236982643,8.45390510559082,0.940289318561554,P->P
0,12,12,0.7340710800815646,6.746479034423828,0.8259971141815186,P->P
0,12,13,0.5689564088510574,6.670259475708008,0.9062827825546265,P->P
0,12,14,0.4147126362360422,8.887821197509766,0.6813119439517751,R1->X
0,12,15,0.6451313210248671,7.6724700927734375,0.9344619302188649,R1->R1
0,12,16,0.5565137798380018,7.521729946136475,0.9183453952564913,S->S
0,12,17,0.2302449207683294,15.87282943725586,0.9945456560920266,S->P
0,12,18,0.43336682261790155,10.558843612670898,0.97272789478302,P->P
0,12,19,0.6800740833641464,8.130976676940918,0.7106997966766357,P->P
0,12,20,0.609562462350107,7.552109241485596,0.9555552987491384,R1->R1
0,12,21,0.7051895596053769,3.6866250038146973,0.41610223054885864,P->S
0,12,22,0.7248384989408053,6.542123317718506,0.9559400221880745,R1->R1
0,12,23,0.5447763313829793,6.847001075744629,0.7000455260276794,P->X
0,13,0,0.1674777748001332,14.891724586486816,0.959950278787052,R1->R1
0,13,1,0.5917307966664808,7.84843635559082,0.9289155847886029,R1->R1
0,13,2,0.6964129798322539,6.104127407073975,0.9084824954762178,R1->R1
0,13,3,0.7611716230914554,4.712700843811035,0.7155264686135685,S->R1
0,13,4,0.5459181585018499,10.803369522094727,0.9484960436820984,P->P
0,13,5,0.4648965426647189,11.790882110595703,0.9634985327720642,P->P
0,13,6,0.7504621752749813,5.356501579284668,0.6720165925867417,S->S
0,13,7,0.5140324906731387,5.733412742614746,0.9371105432510376,P->P
0,13,8,0.29835669552775607,10.80746841430664,0.9656325578689575,P->P
0,13,9,0.26055197710177436,14.085695266723633,0.9832280874252319,P->P
0,13,10,0.3308824959900161,10.500921249389648,0.9417729377746582,P->P
0,13,11,0.6743617252803094,5.525335311889648,0.8568298115449793,R1->R1
0,13,12,0.475612688673959,7.620894908905029,0.9484428763389587,P->P
0,13,13,0.5684996860533643,9.500614166259766,0.8749279695398667,R1->R1
0,13,14,0.564208087154823,7.774046897888184,0.9033743143081665,P->P
0,13,15,0.642390838016656,5.725519180297852,0.8799729066736558,S->S
0,13,16,0.6962243640837428,5.90706729888916,0.8685992745792165,S->S
0,13,17,0.7277837952288592,5.844995498657227,0.8876450482536765,S->S
0,13,18,0.6391166470643533,6.656407356262207,0.7288395376766429,R1->R1
0,13,19,0.5066643268042481,7.569454193115234,0.9403897523880005,P->P
0,13,20,0.6745180921882102,5.550760269165039,0.9450602811925551,R1->R1
0,13,21,0.5932163490340092,8.189599990844727,0.6210000094245461,S->S
0,13,22,0.41537559555853815,13.582423210144043,0.875694751739502,X->P
0,13,23,0.4417541014608592,11.343067169189453,0.903176980860093,R1->R1
0,14,0,0.3572201384330015,14.239551544189453,0.9438493392046761,R1->P
0,14,1,0.5251970141239065,6.458004951477051,0.5136349201202393,P->R1
0,14,2,0.5604685620977511,8.361501693725586,0.7939579907585593,S->S
0,14,3,0.5991339121912721,9.327552795410156,0.6351805925369263,X->P
0,14,4,0.6384313262122618,6.859270095825195,0.6775022745132446,X->X
0,14,5,0.13495929085376945,12.376333236694336,0.9781925082206726,P->P
0,14,6,0.45234251894087557,7.237916469573975,0.9615164995193481,P->P
0,14,7,0.4885150128173005,11.592203140258789,0.8922063708305359,P->P
0,14,8,0.7238188069755381,7.96995735168457,0.7559485154993394,R1->R1
0,14,9,0.4357471240279957,9.616033554077148,0.9618557691574097,P->P
0,14,10,0.5299479683265699,9.021955490112305,0.9057229161262512,P->P
0,14,11,0.5566108580342445,6.966681957244873,0.8826435313505285,S->S
0,14,12,0.3553579883671728,11.444341659545898,0.7832363914040958,R1->R1
0,14,13,0.12571471205349677,12.468473434448242,0.9657758824965533,R1->R1
0,14,14,0.4904370359735127,7.696430206298828,0.8460475697236902,S->S
0,14,15,0.6064861098347957,8.220149040222168,0.9225983900182387,S->S
0,14,16,0.5440188018017085,9.893260955810547,0.7415622472763062,P->P
0,14,17,0.39792629926840867,10.81831169128418,0.9630018472671509,P->P
0,14,18,0.45268542035309134,9.923274993896484,0.9398622512817383,P->P
0,14,19,0.5247296767260701,6.3607025146484375,0.8933277130126953,S->S
0,14,20,0.4758284849112409,12.633781433105469,0.9420837759971619,P->P
0,14,21,0.435819258881922,10.603063583374023,0.9135555028915405,P->P
0,14,22,0.24098276444885713,11.520608901977539,0.927634687984691,R1->R1
0,14,23,0.7038037500380439,5.759167671203613,0.9243730657240924,R1->R1
0,15,0,0.48164796414985145,9.788187026977539,0.9270405488855699,S->S
0,15,1,0.44894171089979323,9.791049003601074,0.9216535091400146,P->P
0,15,2,0.4562992601685404,9.35130786895752,0.9223856084487018,S->S
0,15,3,0.32643307586005904,13.946002960205078,0.9165452508365407,R1->R1
0,15,4,0.4001219938088064,12.99034309387207,0.9693361170151654,R1->R1
0,15,5,0.7055622291781561,8.882652282714844,0.8257426023483276,P->P
0,15,6,0.6136053293856455,7.02781867980957,0.7129932641983032,P->P
0,15,7,0.3946714221094023,12.825071334838867,0.8338183164596558,X->P
0,15,8,0.3783761594226176,9.225946426391602,0.8678693175315857,P->P
0,15,9,0.5410966264299025,8.070956230163574,0.9033620497759651,S->S
0,15,10,0.6507213610501642,9.159586906433105,0.8522270321846008,P->P
0,15,11,0.7087164925732087,9.179569244384766,0.6588517427444458,X->P
0,15,12,0.4861693711284866,9.95141315460205,0.9177550673484802,P->P
0,15,13,0.3190940007541466,13.104290008544922,0.9200169058407054,R1->R1
0,15,14,0.4665386728667327,7.507805347442627,0.9277406930923462,P->P
0,15,15,0.33836087154667754,11.186516761779785,0.9375712275505066,P->P
0,15,16,0.5055440361048198,7.23046875,0.6920134600471047,S->S
0,15,17,0.4067843407735191,13.316814422607422,0.8859483494478113,R1->P
0,15,18,0.6205613157059423,6.837530136108398,0.9628090577967027,R1->R1
0,15,19,0.4971542880452164,8.98800277709961,0.9356071352958679,P->P
0,15,20,0.520109526555835,8.729209899902344,0.8804841637611389,P->P
0,15,21,0.1535283802043386,12.580209732055664,0.9731694459915161,P->P
0,15,22,0.5705948638866061,10.179386138916016,0.9038688996258903,R1->R1
0,15,23,0.6918856913645117,7.353546142578125,0.9400392981136546,S->S
